"",ps,smoothed.percent.open,celltype,gene,peak,avg.open
"631",0.303030303030303,4.48328565557124,alpha,RFX7,15:56535283-56537214,9.63380179173362
"632",0.313131313131313,4.49409582637848,alpha,RFX7,15:56535283-56537214,9.63380179173362
"633",0.323232323232323,4.5300000214779,alpha,RFX7,15:56535283-56537214,9.63380179173362
"634",0.333333333333333,4.60300439117258,alpha,RFX7,15:56535283-56537214,9.63380179173362
"635",0.343434343434343,4.707639674657,alpha,RFX7,15:56535283-56537214,9.63380179173362
"636",0.353535353535354,4.83854615234939,alpha,RFX7,15:56535283-56537214,9.63380179173362
"637",0.363636363636364,4.99015830281368,alpha,RFX7,15:56535283-56537214,9.63380179173362
"638",0.373737373737374,5.15644669081337,alpha,RFX7,15:56535283-56537214,9.63380179173362
"639",0.383838383838384,5.33071870457808,alpha,RFX7,15:56535283-56537214,9.63380179173362
"640",0.393939393939394,5.50548693398193,alpha,RFX7,15:56535283-56537214,9.63380179173362
"641",0.404040404040404,5.67241927705986,alpha,RFX7,15:56535283-56537214,9.63380179173362
"642",0.414141414141414,5.82238782680102,alpha,RFX7,15:56535283-56537214,9.63380179173362
"643",0.424242424242424,5.94563350798416,alpha,RFX7,15:56535283-56537214,9.63380179173362
"644",0.434343434343434,6.05584520385434,alpha,RFX7,15:56535283-56537214,9.63380179173362
"645",0.444444444444444,6.17325123062187,alpha,RFX7,15:56535283-56537214,9.63380179173362
"646",0.454545454545455,6.29757929845489,alpha,RFX7,15:56535283-56537214,9.63380179173362
"647",0.464646464646465,6.42853812092061,alpha,RFX7,15:56535283-56537214,9.63380179173362
"648",0.474747474747475,6.56581311851748,alpha,RFX7,15:56535283-56537214,9.63380179173362
"649",0.484848484848485,6.7090622159856,alpha,RFX7,15:56535283-56537214,9.63380179173362
"650",0.494949494949495,6.85791175082684,alpha,RFX7,15:56535283-56537214,9.63380179173362
"651",0.505050505050505,7.01195251807972,alpha,RFX7,15:56535283-56537214,9.63380179173362
"652",0.515151515151515,7.17073598396747,alpha,RFX7,15:56535283-56537214,9.63380179173362
"653",0.525252525252525,7.33377070852081,alpha,RFX7,15:56535283-56537214,9.63380179173362
"654",0.535353535353535,7.50051902458873,alpha,RFX7,15:56535283-56537214,9.63380179173362
"655",0.545454545454546,7.67039402768199,alpha,RFX7,15:56535283-56537214,9.63380179173362
"656",0.555555555555556,7.8427569377091,alpha,RFX7,15:56535283-56537214,9.63380179173362
"657",0.565656565656566,8.01691489969782,alpha,RFX7,15:56535283-56537214,9.63380179173362
"658",0.575757575757576,8.19211929585691,alpha,RFX7,15:56535283-56537214,9.63380179173362
"659",0.585858585858586,8.36756464560701,alpha,RFX7,15:56535283-56537214,9.63380179173362
"660",0.595959595959596,8.5423881732622,alpha,RFX7,15:56535283-56537214,9.63380179173362
"661",0.606060606060606,8.7156701246236,alpha,RFX7,15:56535283-56537214,9.63380179173362
"662",0.616161616161616,8.88607945556184,alpha,RFX7,15:56535283-56537214,9.63380179173362
"663",0.626262626262626,9.0536840127341,alpha,RFX7,15:56535283-56537214,9.63380179173362
"664",0.636363636363637,9.21969230420037,alpha,RFX7,15:56535283-56537214,9.63380179173362
"665",0.646464646464647,9.38540695262972,alpha,RFX7,15:56535283-56537214,9.63380179173362
"666",0.656565656565657,9.55222355251451,alpha,RFX7,15:56535283-56537214,9.63380179173362
"667",0.666666666666667,9.72163130182549,alpha,RFX7,15:56535283-56537214,9.63380179173362
"668",0.676767676767677,9.89521563725817,alpha,RFX7,15:56535283-56537214,9.63380179173362
"669",0.686868686868687,10.0746631088537,alpha,RFX7,15:56535283-56537214,9.63380179173362
"670",0.696969696969697,10.2617687448736,alpha,RFX7,15:56535283-56537214,9.63380179173362
"671",0.707070707070707,10.4584461827661,alpha,RFX7,15:56535283-56537214,9.63380179173362
"672",0.717171717171717,10.6667408784403,alpha,RFX7,15:56535283-56537214,9.63380179173362
"673",0.727272727272727,10.8888467556708,alpha,RFX7,15:56535283-56537214,9.63380179173362
"674",0.737373737373738,11.127126722446,alpha,RFX7,15:56535283-56537214,9.63380179173362
"675",0.747474747474748,11.3841375641082,alpha,RFX7,15:56535283-56537214,9.63380179173362
